http://vaww.itfo.portal.va.gov/resources/hr/HFVACO/Forms/AllItems.aspx?RootFolder=%2fresources%2fhr%2fHFVACO%2fRetentions&FolderCTID=&View=%7b402B850A%2d9C37%2d4DC4%2dA449%2dEF60989726FF%7d,m8ma,25,1
\\VBACOFPC2\shared\EDU-22\CH 33 CDR (Centralized Data Repository)\Education Workload Dashboard - N33.xls,tpu7,25,1
https://vaww.r04.portal.va.gov/vanrfo/rtac/Internetwork/default.aspx?RootFolder=%2fvanrfo%2frtac%2fInternetwork%2fCollaboration%20Documents%2fMDIAG%2fVISN%202%20MDIA%20Documents&FolderCTID=&View=%7bC821E0AD%2dA8A3%2d4B3A%2dA72F%2d8309DEFDEA10%7d,5djv,25,1
http://wiki.v08.med.va.gov/groups/ideascale/,VHAInnovationInitiative2010,25,1
http://wiki.v08.med.va.gov/groups/ideascale/,VHAInnovationInitiative2010,25,1
http://vaww.infoshare.va.gov/esm/SharedSupport/ESM%20Reqirements%20Process/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fesm%2fSharedSupport%2fESM%20Reqirements%20Process%2fShared%20Documents%2fNew%20Service%20Requests%2fBusiness%20Requirements%20Analysis%20Artifact%20Templates,edgl,25,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=35&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,4kpi,24,1
http://vaww.itfo.portal.va.gov/svcs/oes/resource/Lists/FY2011Front%20Office%20Budget/Office.aspx,2ziw,24,1
http://wiki.orlando.med.va.gov/fmi/iwp/cgi?-db=GreenField&-loadframes,grassrootsdb,24,1
https://www.livemeeting.com/cc/vaoi/join?id=TW5K8K&role=attend&pw=Rj%2B6nQZ,9dth,24,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=25&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,4b7x,24,1
http://vaww.oed.portal.va.gov/products/human_capital/Library/Forms/AllItems.aspx?RootFolder=%2fproducts%2fhuman%5fcapital%2fLibrary%2fJune%2021%20HCIP%20Information%20Sharing%20Session&FolderCTID=0x0120000B69E085AEA80444BD27570DFE38780E&View=%7bFDF9459B%2d77BE%2d440D%2dB5D4%2dAB72BD652032%7d,svyc,24,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100509/Documents/System%20Change%20Notice%20%20Enhancements%20to%20VA%27s%20Leave%20and%20Earning%20Statement.htm,ir5d,24,1
https://wiki.v08.med.va.gov/groups/?q=VHAIP&hosts=wiki.v08.med.va.gov&hosts=*&s=all&howMany=200&types=groups&startIndex=0,VHAInnovationInitiatve2009Awardees,24,1
http://vaww.visn12.portal.va.gov/miw/Documents/Announcements/dhamma_bros_flyer.pdf,6xyf,24,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/Forms/AllItems.aspx?RootFolder=%2fadministration%2fcommunications%2fFor%20Your%20Info%20FYI%2fFYI%20WebCIMS%20Documents%20%2d%20Week%20ending%2020100101&FolderCTID=&View=%7bA1EDAA4B%2d2F20%2d417F%2d89A6%2d94CBA50AA2F9%7d,bvoz,24,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/Forms/AllItems.aspx?RootFolder=%2fadministration%2fcommunications%2fFor%20Your%20Info%20FYI%2fFYI%20WebCIMS%20Documents%20%2d%20Week%20Ending%2020091211&FolderCTID=&View=%7bA1EDAA4B%2d2F20%2d417F%2d89A6%2d94CBA50AA2F9%7d,f3ov,24,1
http://vaww.vaco.portal.va.gov/sites/oed/SiteDirectory/chapter33/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fsites%2foed%2fSiteDirectory%2fchapter33%2fShared%20Documents%2fCH%2033%20Schedules%20%2d%20Work%20In%20Progress%2fR5%2e0%20Schedules&FolderCTID=&SortField=Modified&SortDir=Desc&View=%7b11783BB8%2dC55E%2d4976%2d9D11%2d93886D8E0D9E%7d,ry6u,23,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/Forms/AllItems.aspx?RootFolder=%2Fadministration%2Fcommunications%2FFor%20Your%20Info%20FYI%2FFYI%20WebCIMS%20Documents%20%2D%20Week%20Ending%2020100516&View=%7bA1EDAA4B%2d2F20%2d417F%2d89A6%2d94CBA50AA2F9%7d,6ken,23,1
http://vaww.oed.portal.va.gov/administration/communications/ambassador/Ambassador%20Library/Forms/AllItems.aspx?RootFolder=%2fadministration%2fcommunications%2fambassador%2fAmbassador%20Library%2fBriefs%20for%20Town%20Halls%2fDec%20Jan%202010%20Briefing&FolderCTID=&View=%7b1E1FBF80%2dF9EF%2d450E%2d8D39%2dDD2F66F900F4%7d,sc7n,23,1
http://vaww.visn12.portal.va.gov/miw/councilcomm/sgnmc/Lists/DeputyAttend_12_2010/NewForm.aspx?Source=http%3A%2F%2Fvaww%2Evisn12%2Eportal%2Eva%2Egov%2Fmiw%2Fcouncilcomm%2Fsgnmc%2FLists%2FDeputyAttend%5F12%5F2010%2Foverview%2Easpx,kwcq,22,1
http://reports2.vssc.med.va.gov/ReportServer/Pages/Reportviewer.aspx?%2fPC%2fPCMM%2fPC-MH+Integration%2fMainMenu,izo2,22,1
http://vaww.oed.portal.va.gov/Collaboration/CPI/Library/Monthly%20Newsletters/CPI%20Newsletter%20-%20October%202010.pdf,sd2a,22,1
https://webmail.va.gov/Exchange/VAOITOEDCommunicationsAnnouncements/Inbox/FW:%20Documents%20as%20promised:%20Communication%20Plan%20%26%20Draft%20Internal%20Primary%20Stakeholder%20Press%20Kit.EML/CPI%20NewsBrief%20Final%2009092010.pdf/C58EA28C-18C0-4a97-9AF2-036E93DDAFB3/CPI%20NewsBrief%20Final%2009092010.pdf?attach=1,5gad,22,1
http://vaww.infoshare.va.gov/sites/chio/HMIS/VHAInnovationProgram/IAS/Lists/Innovation%20Environment%20Pilot%20Assessment/NewForm.aspx?Source=http://vaww.infoshare.va.gov/sites/chio/HMIS/VHAInnovationProgram/IAS/Lists/Innovation%2520Environment%2520Pilot%2520Assessment/overview.aspx,sandboxfeedback,22,1
http://vaww.oed.oit.va.gov/tibbits/index.asp#2010-03-05,u4ns,22,1
http://vaww.itfo.portal.va.gov/committees/datacalls/NetworxTransitionVoiceServices/Forms/AllItems.aspx?RootFolder=%2fcommittees%2fdatacalls%2fNetworxTransitionVoiceServices%2fCompleted%20Spreadsheets&FolderCTID=&View=%7b6405FDBD%2d4303%2d4B35%2dADEB%2d9A548BA31B8A%7d,rlnn,21,1
http://vaww.oed.portal.va.gov/products/human_capital/Collaborative%20Workspace/Forms/Sorted%20by%20Date.aspx?RootFolder=%2fproducts%2fhuman%5fcapital%2fCollaborative%20Workspace%2fHCIP%20PMO%20Support%20Contract&FolderCTID=&View=%7b66007B1B%2d011F%2d48DB%2d8D9D%2dE421BA0F8AE6%7d,5nfv,21,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=32&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,dow5,21,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=22&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,g97y,21,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/Forms/AllItems.aspx?RootFolder=%2fadministration%2fcommunications%2fFor%20Your%20Info%20FYI%2fFYI%20WebCIMS%20Documents%20%2d%20Week%20Ending%2020100509&FolderCTID=&View=%7bA1EDAA4B%2d2F20%2d417F%2d89A6%2d94CBA50AA2F9%7d,vsag,21,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/Forms/AllItems.aspx?RootFolder=%2fadministration%2fcommunications%2fFor%20Your%20Info%20FYI%2fFYI%20WebCIMS%20Documents%20%2d%20Week%20Ending%2020100425%2fDocuments&FolderCTID=&View=%7bA1EDAA4B%2d2F20%2d417F%2d89A6%2d94CBA50AA2F9%7d,j279,21,1
http://vaww.itfo.portal.va.gov/resources/hr/HFFODFRNTOFC/Forms/AllItems.aspx?RootFolder=%2fresources%2fhr%2fHFFODFRNTOFC%2fRetentions&FolderCTID=&View=%7bF69E824B%2d7D63%2d4E55%2d8090%2dBB705CBB4575%7d,flr7,20,1
http://vaww.oed.portal.va.gov/products/management_library/Phase%201%20Interview%20Schedule.xlsx,k3os,20,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=26&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,mpwp,20,1
http://vaww.itfo.portal.va.gov/svcs/itfopmo/wip/Project%20Documents/Forms/AllItems.aspx?RootFolder=%2fsvcs%2fitfopmo%2fwip%2fProject%20Documents%2fSchedule&FolderCTID=&View=%7b5CA2A70A%2dF1E6%2d4F2B%2dBE22%2dE2CB99EBECDB%7d,qcha,20,1
http://vaww.oed.portal.va.gov/administration/communications/brown_bag/Lists/Announcements/DispForm.aspx?ID=25&Source=http%3A%2F%2Fvaww%2Eoed%2Eportal%2Eva%2Egov%2Fadministration%2Fcommunications%2Fbrown%5Fbag%2Fdefault%2Easpx,m3vo,20,1
http://vaww.esm.infoshare.va.gov/SharedSupport/ESM%20Reqirements%20Process/RequirementsEngineeringTeam/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2FSharedSupport%2FESM%20Reqirements%20Process%2FRequirementsEngineeringTeam%2FShared%20Documents%2FICD%2D10&View=%7b67FF96D0%2d0E51%2d4C34%2dBF2A%2d49590716B77A%7d,cv3m,20,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100523/Documents/OED%20All%20Hands%20Message%20May%2018%202010.htm,dkcg,20,1
http://vaww.visn08.r03.portal.va.gov/northflorida/cos/education/etsm/Lists/Courses/DispForm.aspx?ID=43,ymvj,20,1
http://vaww.oed.portal.va.gov/program_management/medical_care/managers/Lists/OIT%20Product%20Delivery%20Dashboard%20MC/Summary.aspx,i79c,20,1
http://vaww.eie.va.gov/SysDesign/HSED/Cache/Cache%202008%20AH9526/Forms/AllItems.aspx?RootFolder=%2fSysDesign%2fHSED%2fCache%2fCache%202008%20AH9526%2fCache%202008%20Regions%20status&FolderCTID=&View=%7bCC45E200%2d228B%2d4BA0%2d955B%2d6E68172F77F9%7d,sxun,19,1
https://vaww.visn4.portal.va.gov/erie/home/Performance%20Improvement%20Scorecards/Forms/AllItems.aspx?RootFolder=%2ferie%2fhome%2fPerformance%20Improvement%20Scorecards%2fOther%20Facility%20Reports&FolderCTID=&View=%7b12FCDC8F%2d9FFD%2d44A3%2d88E1%2d130C91564442%7d,p7hq,19,1
http://vaww.itfo.portal.va.gov/committees/erb/Shared%20Documents/ERB-Meeting-2010-12-20.docx,v7m2,19,1
http://vaww.infoshare.va.gov/sites/VFIstrategy/VRM/VRM%20Administrative%20and%20Management%20Documents%20Initia/Forms/AllItems.aspx?RootFolder=%2Fsites%2FVFIstrategy%2FVRM%2FVRM%20Administrative%20and%20Management%20Documents%20Initia%2FTelephoneTrans&View=%7b67E47474%2dCA0E%2d4569%2dB5CA%2d89F6FEAFDE60%7d,d7pz,19,1
http://vaww.oed.portal.va.gov/products/Library/10%20Most%20Common%20Mistakes%20in%20Agile%20Adoption.doc,f7tt,19,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=33&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,f3zq,19,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=30&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,paqr,19,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=29&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,wyxv,19,1
\\VBACOFPC2\shared\VETSNET\01 Office of Business Process Integration\ALL-HANDS Sept 2010\OBPI All-Hands Week Sept 2010 - Schedule.xls,cs5n,19,1
http://vaww.project.portal.va.gov/EIE/Win7/Lists/Build%20Number%20and%20Release%20Notes/DispForm.aspx?ID=1&Source=http%3A%2F%2Fvaww%2Eproject%2Eportal%2Eva%2Egov%2FEIE%2FWin7%2FLists%2FBuild%2520Number%2520and%2520Release%2520Notes%2FAllItems%2Easpx,56qn,19,1
http://vaww.oed.portal.va.gov/pmas/Project_Documentation/Forms/AllItems.aspx?RootFolder=%2fpmas%2fProject%5fDocumentation%2fLearning%20Management%20System&FolderCTID=0x012000AC89833BED241846B539119C00A9B9500005547C776E6E50489D85452CAD7B2992&View=%7bCE733646%2d3157%2d4DC7%2dA891%2d500AD8E83D95%7d,l9kn,19,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100516/Announcements/End%20of%20Fiscal%20Year%202010%20Acquisition%20Planning.htm,vvyu,19,1
http://vaww.infoshare.va.gov/sites/chio/HeP/ST/Community%20Interoperability/VLER%20Health%20Communities/Hampton/VLER%20Health%20Communities%20Implementation%20Guide%20v9_033110.pdf,crkq,19,1
http://vaww.cis.va.gov/sites/SMS/Projects/SCCM/SCCM%20Downloads/Forms/AllItems.aspx?RootFolder=%2fsites%2fSMS%2fProjects%2fSCCM%2fSCCM%20Downloads%2fAll%20Scripts%2fClient%20Remediation&FolderCTID=&View=%7b332BAD5D%2d8E86%2d4F41%2dA38B%2d21B07EEEB157%7d,iupq,19,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100226/Documents/26Feb_OEDUpdateTibbits.docx,zkfr,19,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/Forms/AllItems.aspx?RootFolder=%2fadministration%2fcommunications%2fFor%20Your%20Info%20FYI%2fFYI%20WebCIMS%20Documents%20%2d%20Week%20Ending%2020100115&FolderCTID=&View=%7bA1EDAA4B%2d2F20%2d417F%2d89A6%2d94CBA50AA2F9%7d,dt8t,19,1
http://vaww.oed.portal.va.gov/development/target/common_services/middleware/Library/Middleware%20Service%20Master%20Phasing%20Schedule_MW_120309.xlsx,jerx,19,1
http://vaww.r02.portal.va.gov/Infrastructure%20Systems/ISSLC/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fInfrastructure%20Systems%2fISSLC%2fShared%20Documents%2fTeam%20Presentations%2fWAN%20Face2Face&FolderCTID=&View=%7b346EFF72%2dCF07%2d4D3E%2d9A32%2d226CB3A0C6E5%7d,tvq6,18,1
http://vaww.webdev.vhaco.va.gov/hdi/docs/HCIM-PurchaseRequestForm-9-2010-fill.pdf,cay2,18,1
http://vaww.itfo.portal.va.gov/svcs/ectm/CTOMinutes/Forms/AllItems.aspx?RootFolder=%2fsvcs%2fectm%2fCTOMinutes%2fFY%202011%20CTO%20Call%20Weeks%202%20and%204&FolderCTID=&View=%7bB05D0C16%2dDCAA%2d469F%2d8309%2d522986EED86C%7d,mkj4,18,1
http://vaww.teamshare.va.gov/OIPatientSafetytracking/OI%20Patient%20Safety%20Workgroup%20minutes/2010%20OHI%20Patient%20Safety%20Workgroup%20Minutes/2010-10-21%20PSWG%20Min%201722%201861.doc,4cgs,18,1
http://vaww.itfo.portal.va.gov/svcs/ectm/fis/bigfix/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fsvcs%2fectm%2ffis%2fbigfix%2fShared%20Documents%2fBF%5fEncaseUpdates&FolderCTID=&View=%7bB8CE12CD%2dD4F4%2d4C42%2d8FF9%2d22BF7B5F7472%7d,u42i,18,1
http://vaww.itfo.portal.va.gov/committees/visncio/Lists/Team%20Discussion/Flat.aspx?RootFolder=%2fcommittees%2fvisncio%2fLists%2fTeam%20Discussion%2fReview%20of%20Proposed%20Handbook%206513%20%2d%20Secure%20External%20Connections&FolderCTID=0x012002007AEB3C0A4789114DA4E122FD0214A86B&TopicsView=http%3A%2F%2Fvaww%2Eitfo%2Eportal%2Eva%2Egov%2Fcommittees%2Fvisncio%2FLists%2FTeam%2520Discussion%2FAllItems%2Easpx,phvp,18,1
http://vaww.itfo.portal.va.gov/committees/rap/RAP%20Meeting%20Document%20Library/Forms/AllItems.aspx,wqhx,18,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/Forms/AllItems.aspx?RootFolder=%2fadministration%2fcommunications%2fFor%20Your%20Info%20FYI%2fFYI%20WebCIMS%20Documents%20%2d%20Week%20Ending%2020100502%2fDocuments&FolderCTID=&View=%7bA1EDAA4B%2d2F20%2d417F%2d89A6%2d94CBA50AA2F9%7d,p6eq,18,1
http://vaww.oed.portal.va.gov/administration/actions/Library/WebCIMS%20449162/WebCIMS_449162_VBECS_EDM_v6.DOC,rfty,18,1
http://vaww.eie.va.gov/SysDesign/CS/Lists/FDCC%20Feedback/DispForm.aspx?ID=79&Source=http%3A%2F%2Fvaww%2Eeie%2Eva%2Egov%2FSysDesign%2FCS%2FLists%2FFDCC%2520Feedback%2FAllItems%2Easpx%3FSortField%3DStatus%26SortDir%3DAsc%26View%3D%257BF99C479F%252D226A%252D4661%252DBEDA%252D94B71FA75154%257D%26FilterField1%3DStatus%26FilterValue1%3DActive,nxay,17,1
http://vaww.infoshare.va.gov/sites/VBAleadershipcampaign/Rules/pages/Testing%20WG.aspx,2put,17,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/Lists/Release%20Plan%20Updates/DispForm.aspx?ID=36&Source=http%3A%2F%2Fvaww%2Eoed%2Ewss%2Eva%2Egov%2Foed%2Fprogram%5Fmanagement%2Fbenefits%2Fvetsnet%2FLists%2FRelease%2520Plan%2520Updates%2FAllItems%2Easpx,23eo,17,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20–%20Week%20Ending%2020100926/PMAS%20Guide%20v2%200.pdf,zu87,17,1
http://vaww.oed.portal.va.gov/development/TransitionProductDevSvc/BenefitsProductDiv/lgy/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2Fdevelopment%2FTransitionProductDevSvc%2FBenefitsProductDiv%2Flgy%2FShared%20Documents%2FLGY%20Weekly%20Status%20Call&View=%7b6C4B7CF5%2dE5E4%2d476B%2dA3DC%2d3D35298EBE0F%7d,iysh,17,1
http://vaww.oed.portal.va.gov/administration/communications/Lists/Social_Media_Tips/AllItems.aspx,ggfj,17,1
http://wiki.v08.med.va.gov/groups/maccafe/,3227,17,1
http://vaww.oed.portal.va.gov/administration/communications/FYI/July%206%202010.aspx,eo36,17,1
http://vaww.infoshare.va.gov/esm/SharedSupport/ESM%20Reqirements%20Process/RequirementsEngineeringTeam/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fesm%2fSharedSupport%2fESM%20Reqirements%20Process%2fRequirementsEngineeringTeam%2fShared%20Documents%2fICD%2d10%2fReference%20Documents%20for%20ICD%2d10%20Project%2fEncounters&FolderCTID=&View=%7b3E9FAAA5%2d2042%2d444C%2d86DD%2d90DF4D7065FF%7d,5d5l,17,1
http://vaww.cis.va.gov/sites/AD/W2K3ServerCommonControls/Documents%20%20W2K3%20Server%20Common%20Controls/Windows.2003.server.common.control.security.settings.xlsx,l824,17,1
https://vaww.portal.va.gov/sites/vba/215bm/215B/default.aspx,yxkk,17,1
http://vaww.oed.portal.va.gov/administration/actions/Lists/Tasks/DispForm.aspx?ID=737&Source=http%3A%2F%2Fvaww%2Eoed%2Eportal%2Eva%2Egov%2Fadministration%2Factions%2FLists%2FTasks%2FClosed%2520Tasks%2Easpx,eceg,17,1
http://vhacleapp3.v10.med.va.gov/cleveland/patientsafetyhotline/close_call_add.asp,2gyd,17,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100122/Documents/Announcing%20ProPath%20%20Maintenance%20Update.htm,s5ih,17,1
http://vaww.vaco.portal.va.gov/sites/oed/SiteDirectory/chapter33/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fsites%2foed%2fSiteDirectory%2fchapter33%2fShared%20Documents%2fCH%2033%20Schedules%20%2d%20Work%20In%20Progress%2fR4%2e1%20BAH%20Schedules&FolderCTID=&View=%7b11783BB8%2dC55E%2d4976%2d9D11%2d93886D8E0D9E%7d,2gi6,16,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20–%20Week%20Ending%2020101031/10262010_61155AM_7048521%20Signed%20Memo%2010-25-10.pdf,5nuc,16,1
http://vaww.oed.wss.va.gov/oed/program_management/benefits/vetsnet/VETSNET%20Release%2010/Forms/AllItems.aspx?RootFolder=%2foed%2fprogram%5fmanagement%2fbenefits%2fvetsnet%2fVETSNET%20Release%2010%2fVR10%20Gate%20Reviews%2f02%20%2d%20VR10%20Project%20Kick%2dOff%2008%2e26%2e10&FolderCTID=&View=%7bD8EE841C%2d2666%2d4461%2dB107%2dC2E61406E0CB%7d,b58p,16,1
http://innovations.med.va.gov,sandboxnetwork,16,1
http://vaww.eie.va.gov/SysDesign/CS/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fSysDesign%2fCS%2fShared%20Documents%2fBigFix&FolderCTID=&View=%7bD4A2D9FC%2d9427%2d49E0%2dB943%2d0F7810E3BDA0%7d,dqbh,16,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100516/Announcements/OFBulletin%2009047E3%2005%20-%20Use%20of%20OBE.pdf,4usu,16,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100312/Documents/VA%20Chief%20Pledges%20Acquisition%20Streamlining.pdf,jlks,16,1
http://vaww.eie.va.gov/SysDesign/CS/Shared%20Documents/Forms/AllItems.aspx?RootFolder=http%3a%2f%2fvaww%2eeie%2eva%2egov%2fSysDesign%2fCS%2fShared%20Documents%2fApple%20Standardization%20Project%2fMac%20SOP%20and%20Documentation%2fMac%20OS%20X%2010%2e6%20Cookbook%20Procedures&FolderCTID,oitmaccookbook,15,1
http://vaww.r01.med.va.gov/fcio/pa/VISN%2022/Forms/AllItems.aspx?RootFolder=%2Ffcio%2Fpa%2FVISN%2022%2FSan%20Diego%2Fawards,ct3b,15,1
http://vaww.oed.portal.va.gov/products/human_capital/Team_Library/Forms/Sort%20by%20Date.aspx?RootFolder=%2fproducts%2fhuman%5fcapital%2fTeam%5fLibrary%2fHCIP%20Projects%20Quad%20Charts&FolderCTID=&View=%7bC825070B%2dB899%2d4CA2%2d9454%2d36249666759F%7d,s8t5,15,1
http://vaww.r03.portal.va.gov/business/CTO/SL-CS/v2d/Shared%20Documents/RE%20question%20about%20layering%20BigFix%20client%20into%20local%20image.htm,etrp,15,1
https://vaww.portal.va.gov/sites/r5/public/Services/DESDOCS/,myop,15,1
http://vaww.infoshare.va.gov/sites/OBPI/OBPI Intranet Site/October 2010 Release/Site Release Management Tracker - October 2010 Release - SharePoint Working Copy.xls,rgh8,15,1
http://vaww.cis.va.gov/sites/SMS/Projects/SCCM/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fsites%2fSMS%2fProjects%2fSCCM%2fShared%20Documents%2fSCCM%20Operations%20and%20Maintenance%2fClient%20Remediation&FolderCTID=&View=%7bD8840C24%2dFB29%2d4B7E%2dA631%2d7A297E27FEAF%7d,4msh,15,1
http://vaww.cis.va.gov/sites/SMS/Projects/SCCM/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fsites%2fSMS%2fProjects%2fSCCM%2fShared%20Documents%2fSCCM%20Operations%20and%20Maintenance&FolderCTID=&View=%7bD8840C24%2dFB29%2d4B7E%2dA631%2d7A297E27FEAF%7d,3mmu,15,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100523/Documents/System%20Change%20Notice%20%20Enhancements%20to%20VA%27s%20Leave%20and%20Earning%20Statement.htm,ruig,15,1
https://vaww.portal.va.gov/sites/EIEPortfolio/WITS/Lists/Workload%20Management/DispForm.aspx?ID=329&Source=https%3A%2F%2Fvaww%2Eportal%2Eva%2Egov%2Fsites%2FEIEPortfolio%2FWITS%2FLists%2FWorkload%2520Management%2FAllItems%2Easpx,wvgv,15,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100226/Documents/Training%20Regions.bmp,9pt5,15,1
http://www.disgover.com/network/home/125/blogs/1265/11164?dnode_target=11164#node-11164,gj4v,15,1
http://vaww.oed.portal.va.gov/administration/communications/For%20Your%20Info%20FYI/FYI%20WebCIMS%20Documents%20-%20Week%20Ending%2020100122/Documents/Change%20in%20Product%20Availability%20Nuance%27s%20PDF%20Converter%20Professional%20Software.htm,iqmt,15,1
http://vaww.oed.portal.va.gov/pmas/Lists/PMAS%20Announcements/DispForm.aspx?ID=19&Source=http%3A%2F%2Fvaww%2Eoed%2Eportal%2Eva%2Egov%2FPMAS%2FPages%2Fdefault%2Easpx,b2i5,15,1
http://vaww.vaco.portal.va.gov/sites/oed/SiteDirectory/chapter33/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2fsites%2foed%2fSiteDirectory%2fchapter33%2fShared%20Documents%2fCH%2033%20Schedules%20%2d%20Work%20In%20Progress%2fSchedule%20Workgroup%20Meeting%20Minutes&FolderCTID=&View=%7b11783BB8%2dC55E%2d4976%2d9D11%2d93886D8E0D9E%7d,hprb,14,1
http://vaww.infoshare.va.gov/sites/ittrainingacademy/asd/Lists/Announcements/DispForm.aspx?ID=5&Source=http%3A%2F%2Fvaww%2Einfoshare%2Eva%2Egov%2Fsites%2Fittrainingacademy%2Fasd%2Fdefault%2Easpx,e397,14,1
